Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/documents/viewDocument.php?document_id=1525,89,52,0:00:34,5,0.00%,7.87%,$0.00 
/documents/viewDocument.php?document_id=2903,89,63,0:00:59,13,69.23%,30.34%,$0.00 
/documents/viewDocument.php?document_id=3427,89,63,0:02:59,29,37.93%,33.71%,$0.00 
/documents/viewDocument.php?document_id=8209,89,80,0:00:31,3,66.67%,11.24%,$0.00 
/documents/viewDocument.php?document_id=9869,89,35,0:01:01,3,66.67%,19.10%,$0.00 
/locations/?locationGroup_id=10,89,69,0:00:47,1,100.00%,19.10%,$0.00 
/recreation/programs/10181,89,31,0:00:47,2,0.00%,16.85%,$0.00 
/search/node?keys=Recycling,89,32,0:00:09,2,0.00%,5.62%,$0.00 
/sections/viewSection.php?section_id=489,89,38,0:02:36,14,42.86%,23.60%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-3YN8CVR-LpbIW3CX_UPhKLFztkQB8PskhgFBZyZlgUA&form_id=asm_animalsearchform&op=Search,88,5,0:00:10,0,0.00%,3.41%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-B23kY6Jn1oH69Qh6koFTjJ1AzFIb2hkyeJGAfVz79NQ&form_id=asm_animalsearchform&op=Search,88,9,0:00:05,0,0.00%,3.41%,$0.00 
/animal-shelter/animals/38004,88,41,0:00:13,1,0.00%,14.77%,$0.00 
/animal-shelter/animals/55924,88,43,0:00:08,3,0.00%,7.95%,$0.00 
/animal-shelter/animals/56409,88,39,0:00:34,2,0.00%,6.82%,$0.00 
/animal-shelter/animals/56490,88,43,0:00:05,1,0.00%,1.14%,$0.00 
/animal-shelter/animals/56811,88,40,0:00:04,4,0.00%,10.23%,$0.00 
/animal-shelter/animals/57819,88,29,0:00:53,8,0.00%,13.64%,$0.00 
/documents/viewDocument.php?document_id=2274,88,64,0:00:58,2,50.00%,20.45%,$0.00 
/documents/viewDocument.php?document_id=571,88,82,0:00:38,5,60.00%,19.32%,$0.00 
/news/2017/07/05/967,88,39,0:00:13,2,0.00%,20.45%,$0.00 
/news/2017/08/10/2775,88,41,0:00:39,13,0.00%,25.00%,$0.00 
/news/2017/11/17/2992,88,42,0:00:09,13,0.00%,27.27%,$0.00 
/node/2927,88,40,0:00:08,1,0.00%,10.23%,$0.00 
/search/?search=sailing,88,64,0:00:09,0,0.00%,1.14%,$0.00 
/search/node?keys=animal,88,42,0:00:06,0,0.00%,0.00%,$0.00 
/search/node?keys=Kittens,88,28,0:00:26,0,0.00%,6.82%,$0.00 
/sections/viewSection.php?section_id=462,88,70,0:00:32,2,100.00%,12.50%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ivk_Gz7TuIAONdFeb-EWuLqEEIDnGFoi85f4kDRwSrY&form_id=asm_animalsearchform&op=Search,87,8,0:00:08,0,0.00%,5.75%,$0.00 
/documents/viewDocument.php?document_id=2132,87,55,0:01:06,43,67.44%,54.02%,$0.00 
/documents/viewDocument.php?document_id=2598;,87,61,0:01:09,50,30.00%,26.44%,$0.00 
/documents/viewDocument.php?document_id=3666,87,55,0:00:06,52,50.00%,42.53%,$0.00 
/documents/viewDocument.php?document_id=596;,87,56,0:00:41,56,64.29%,45.98%,$0.00 
/documents/viewDocument.php?document_id=6848,87,72,0:01:48,7,57.14%,43.68%,$0.00 
/documents/viewDocument.php?document_id=7926,87,62,0:01:59,14,21.43%,31.03%,$0.00 
/documents/viewDocument.php?document_id=9023,87,64,0:00:56,4,25.00%,10.34%,$0.00 
/documents/viewDocument.php?document_id=9850,87,83,0:00:43,0,0.00%,10.34%,$0.00 
/farmers-market/gift-certificates,87,41,0:00:08,20,5.00%,29.89%,$0.00 
/housing/land-acquisition,87,39,0:00:16,1,0.00%,8.05%,$0.00 
/housing/rental-financing,87,40,0:00:28,7,0.00%,14.94%,$0.00 
/recreation/programs/10219,87,39,0:00:15,7,0.00%,14.94%,$0.00 
/search/node?keys=leaf+pickup,87,38,0:00:09,0,0.00%,1.15%,$0.00 
/animal-shelter/,86,32,0:00:24,16,0.00%,11.63%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-_s2QNlBpIp74EH45P-mpOHc-7DB7tsZOw8VOUlOMQfg&form_id=asm_animalsearchform&op=Search,86,4,0:00:10,2,0.00%,2.33%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-cZD3L2EYMNHnN-pkbCO-d6qhyRqfl7EUZ4iOgKATSAE&form_id=asm_animalsearchform&op=Search,86,4,0:00:19,1,0.00%,1.16%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-0KCQZsTfpbAGMJWIN81PNGnl32Hg4XYsSyoPithxlYk&form_id=asm_animalsearchform&op=Search,86,9,0:00:05,2,0.00%,3.49%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-13ft3X1BSoEwiux58OinjopSKoCk48xi5riVBXB00qY&form_id=asm_animalsearchform&op=Search,86,6,0:00:05,0,0.00%,2.33%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Bz1MqiiTlMHwP5FvbgmhR_y7JkYgotWOiR5gkqweueU&form_id=asm_animalsearchform&op=Search,86,15,0:00:17,8,0.00%,8.14%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-JFJIw_VloPe88OtghaBZ_9daAxrMbj7JdWJMIe0aaxo&form_id=asm_animalsearchform&op=Search,86,8,0:00:04,0,0.00%,4.65%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-SdHjlmPmzhnpYpAl5vw41MXoRvtbhUWkK-Geq1KQ5WY&form_id=asm_animalsearchform&op=Search,86,6,0:00:06,1,0.00%,3.49%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-VsUd7FSm4HKRs_ZbaQOsBl9X5P79eOGf4is01Rf_jfo&form_id=asm_animalsearchform&op=Search,86,7,0:00:06,2,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-yYPXJxCHljs6_2g0Kl7dstxwuHdS6aBivN0RNZRCpis&form_id=asm_animalsearchform&op=Search,86,16,0:00:08,3,0.00%,10.47%,$0.00 
/animal-shelter/animals/55981,86,39,0:00:07,4,0.00%,6.98%,$0.00 
/animal-shelter/animals/56196,86,34,0:00:12,1,0.00%,11.63%,$0.00 
/animal-shelter/animals/56472,86,39,0:00:07,0,0.00%,9.30%,$0.00 
/animal-shelter/animals/57836,86,35,0:00:20,0,0.00%,5.81%,$0.00 
/animal-shelter/animals/57980,86,43,0:00:07,1,0.00%,2.33%,$0.00 
/documents/viewDocument.php?document_id=4719,86,82,0:00:41,5,80.00%,13.95%,$0.00 
/documents/viewDocument.php?document_id=7436,86,70,0:01:24,17,76.47%,27.91%,$0.00 
/locations/viewLocation.php?location_id=51,86,81,0:01:16,9,77.78%,53.49%,$0.00 
/news/2017/06/27/938,86,43,0:00:15,16,0.00%,37.21%,$0.00 
/news/2017/08/16/2785,86,34,0:00:58,6,0.00%,23.26%,$0.00 
/news/2017/10/03/2899,86,39,0:01:07,12,0.00%,15.12%,$0.00 
/news/2018,86,30,0:00:10,0,0.00%,10.47%,$0.00 
/recreation/programs/10216,86,43,0:00:14,3,0.00%,11.63%,$0.00 
/sustainability/energy-challenge,86,37,0:00:13,7,0.00%,13.95%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-NbjgH5nzz1pMWXX68b04Nv11mMQHQBqC8dkawALc97M&form_id=asm_animalsearchform&op=Search,85,11,0:00:05,4,25.00%,4.71%,$0.00 
/boards/parking/meetings,85,40,0:01:03,32,15.62%,41.18%,$0.00 
/documents/viewDocument.php?document_id=6907,85,71,0:01:09,10,50.00%,25.88%,$0.00 
/documents/viewDocument.php?document_id=7423,85,70,0:01:11,30,73.33%,37.65%,$0.00 
/documents/viewDocument.php?document_id=7561,85,61,0:00:34,31,51.61%,38.82%,$0.00 
/documents/viewDocument.php?document_id=7682,85,73,0:02:35,11,45.45%,34.12%,$0.00 
/locations/viewLocation.php?location_id=222,85,70,0:03:55,63,77.78%,70.59%,$0.00 
/planning/transportation-and-traffic-projects,85,23,0:00:36,1,0.00%,1.18%,$0.00 
/search/node?keys=adult+softball,85,36,0:00:05,5,0.00%,4.71%,$0.00 
/search/node?keys=internship,85,33,0:00:06,0,0.00%,3.53%,$0.00 
/sections/viewSection.php?section_id=259,85,53,0:02:16,29,41.38%,30.59%,$0.00 
/sections/viewSection.php?section_id=601,85,45,0:01:28,3,100.00%,24.71%,$0.00 
/sustainabledevelopment,85,54,0:01:00,21,61.90%,24.71%,$0.00 
/adopt-a-stream,84,58,0:01:27,54,68.52%,58.33%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-UY1CvaDr9RGyBcUe6j3Y2gZLIzX4qQ09mQThOljvTLI&form_id=asm_animalsearchform&op=Search,84,5,0:00:07,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-1uvIpUbNRNFGdHAuM6sRA3FEk5_bPXP68X4ChKBoYY8&form_id=asm_animalsearchform&op=Search,84,9,0:00:14,3,0.00%,7.14%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-22H-Vd1e6es9TcO2piwMSa5hWAXwfYfmESE2P4J05DA&form_id=asm_animalsearchform&op=Search,84,8,0:00:15,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-2tD1rSonSxvN0vfhLRAlr3ViKHsmUx8nCD3xz8ecTBI&form_id=asm_animalsearchform&op=Search,84,6,0:00:05,0,0.00%,1.19%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-47tl9bbDY2VDZfQQA02tAeupszYqdR4TQ9QGYja5Fy0&form_id=asm_animalsearchform&op=Search,84,7,0:00:12,4,0.00%,4.76%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-6Ib2U3f9lXqogEhfnQIEwuyijc06A12bqTBjm6Ob7Fw&form_id=asm_animalsearchform&op=Search,84,19,0:00:06,0,0.00%,9.52%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-7CEF4pebR6LWdMPfLCxPUls15dzefFJDqTqRjbFVX5M&form_id=asm_animalsearchform&op=Search,84,4,0:00:03,0,0.00%,1.19%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-cyT8RPfTA6N1tjXpiPz5CzXhU-nG-NqJcS3V3GPJI9g&form_id=asm_animalsearchform&op=Search,84,14,0:00:08,0,0.00%,4.76%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-eGp3MzBmoK17zJy7SRVCSwMTs20ujw-dBIzJqXJzSIA&form_id=asm_animalsearchform&op=Search,84,9,0:00:05,0,0.00%,3.57%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-fCaXR-MaymIwfPL03own4wYcOv8jVLk4wsWznv_XFKk&form_id=asm_animalsearchform&op=Search,84,6,0:00:37,0,0.00%,1.19%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-nxcTyqYqseloW2IclVq4m19_ttE6Lr05847dwvRQT70&form_id=asm_animalsearchform&op=Search,84,8,0:00:05,0,0.00%,3.57%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-oXEvAroIZPks5EwML3RsmCu_ZxoY7M-mespg6tlsCt4&form_id=asm_animalsearchform&op=Search,84,4,0:00:02,1,0.00%,1.19%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-w5Dyx3H8LBwaw27zjtnluWEE_vUPJbB0VEpnbGTJPII&form_id=asm_animalsearchform&op=Search,84,9,0:00:06,1,0.00%,4.76%,$0.00 
/animal-shelter/animals/56401,84,42,0:00:04,1,0.00%,2.38%,$0.00 
/animal-shelter/animals/56649,84,39,0:00:03,0,0.00%,2.38%,$0.00 
/animal-shelter/animals/57544,84,37,0:00:25,0,0.00%,2.38%,$0.00 
/documents/viewDocument.php?document_id=10042,84,76,0:00:57,0,0.00%,11.90%,$0.00 
/documents/viewDocument.php?document_id=279,84,67,0:00:35,42,66.67%,44.05%,$0.00 
/documents/viewDocument.php?document_id=4588,84,73,0:01:40,54,59.26%,51.19%,$0.00 
/documents/viewDocument.php?document_id=6018,84,67,0:02:08,21,61.90%,34.52%,$0.00 
/documents/viewDocument.php?document_id=6088,84,73,0:00:35,8,62.50%,25.00%,$0.00 
/documents/viewDocument.php?document_id=6348,84,63,0:01:00,8,37.50%,32.14%,$0.00 
/documents/viewDocument.php?document_id=7419,84,68,0:01:21,34,79.41%,47.62%,$0.00 
/documentTypes/documents.php?documentType_id=4;page=2,84,68,0:00:15,0,0.00%,4.76%,$0.00 
/news/2017/06/21/919,84,41,0:00:18,19,0.00%,22.62%,$0.00 
/news/2017/09/18/2867,84,34,0:00:13,12,0.00%,19.05%,$0.00 
/recreation/programs/10247,84,40,0:00:20,21,0.00%,32.14%,$0.00 
/recreation/programs/10307,84,35,0:00:07,1,0.00%,5.95%,$0.00 
/search/?search=parking,84,78,0:00:25,1,0.00%,0.00%,$0.00 
/search/node?keys=Pool,84,35,0:00:08,0,0.00%,9.52%,$0.00 
/search/node?keys=Water,84,40,0:00:09,1,0.00%,7.14%,$0.00 
/search/node?keys=Youth+basketball,84,36,0:00:08,1,0.00%,3.57%,$0.00 
/sections/viewSection.php?section_id=630,84,67,0:01:36,14,78.57%,33.33%,$0.00 
/walk,84,71,0:01:38,44,52.27%,45.24%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-8Y_YJwNf6e4wVmKDBvmABhOhvDxvHwLOH0iUP9U60G4&form_id=asm_animalsearchform&op=Search,83,39,0:00:40,0,0.00%,14.46%,$0.00 
/animal-shelter/animals/58042,83,31,0:00:18,1,0.00%,8.43%,$0.00 
"/documents/az_index.php?letterGroup=S,T,U",83,62,0:00:19,0,0.00%,2.41%,$0.00 
/documents/viewDocument.php?document_id=6126,83,80,0:00:23,0,0.00%,8.43%,$0.00 
/documents/viewDocument.php?document_id=743,83,71,0:00:25,34,82.35%,45.78%,$0.00 
/documents/viewDocument.php?document_id=7514,83,69,0:01:35,28,82.14%,38.55%,$0.00 
/documents/viewDocument.php?document_id=7558,83,69,0:01:52,38,84.21%,46.99%,$0.00 
/m/viewPage.php?docType=document,83,44,<00:00:01,44,11.36%,51.81%,$0.00 
/media/media/application/pdf/3566.pdf,83,34,0:00:20,28,7.14%,25.30%,$0.00 
/parks/skate.php?phpMyAdmin=3f9c2261661fdcb058fe59d8ac271897,83,46,0:00:27,41,31.71%,46.99%,$0.00 
/rollo,83,78,0:01:40,23,65.22%,33.73%,$0.00 
/search/?search=softball,83,73,0:00:09,2,0.00%,1.20%,$0.00 
/search/node?keys=hand,83,35,0:00:11,1,0.00%,4.82%,$0.00 
/sections/viewSection.php?section_id=188,83,62,0:00:39,15,66.67%,26.51%,$0.00 
/sections/viewSection.php?section_id=452,83,72,0:01:10,1,100.00%,10.84%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-8fIamYLfR8x85zGS5ApNVsXzhq1zip1rqd5NUfa_8lc&form_id=asm_animalsearchform&op=Search,82,3,0:00:21,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-7vP2z6fbGqTYC_7aYZEERiDxBX0xS7l8gfEpYQxBoxI&form_id=asm_animalsearchform&op=Search,82,15,0:00:28,0,0.00%,4.88%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-anAQReZr9WDps18oOTomNb6H33HKHYKJGasSN4Q9DSA&form_id=asm_animalsearchform&op=Search,82,8,0:00:14,2,0.00%,4.88%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-BQCRp7tXC22TJW94Fh7TaD_RNw0tuYrWPbi0xLTa3HE&form_id=asm_animalsearchform&op=Search,82,12,0:00:06,1,0.00%,6.10%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-KGHyYoS8IlyGw-0iPAI-taSCPTj5F0pQT-d0bROwFt8&form_id=asm_animalsearchform&op=Search,82,11,0:00:24,0,0.00%,7.32%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-R7gUdZGXWT2-a0_RlettLfG9CkIbdpxLSqNMj3Aw23Q&form_id=asm_animalsearchform&op=Search,82,12,0:00:04,2,0.00%,6.10%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-RW7NA0FyCx6LkHKlRzD51tWGM8ldqiHOMOAdhNU2Ul8&form_id=asm_animalsearchform&op=Search,82,8,0:00:06,2,0.00%,3.66%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Uh_8BXLdStN5zLOoaZgfoQ698Oo-cuMT-GqCSsO6pDM&form_id=asm_animalsearchform&op=Search,82,8,0:00:05,0,0.00%,3.66%,$0.00 
/animal-shelter/animals/56298,82,37,0:00:06,2,0.00%,8.54%,$0.00 
/animal-shelter/animals/56309,82,39,0:00:26,1,0.00%,6.10%,$0.00 
/animal-shelter/animals/57293,82,35,0:00:16,1,0.00%,4.88%,$0.00 
/animal-shelter/animals/58035,82,40,0:00:03,0,0.00%,8.54%,$0.00 
/animal-shelter/animals/58070,82,40,0:00:09,0,0.00%,2.44%,$0.00 
/boards/farmers-market/meetings/2017,82,31,0:00:29,8,0.00%,21.95%,$0.00 
/citizens-academy/2017/2,82,31,0:00:14,22,0.00%,20.73%,$0.00 
/documents/viewDocument.php?document_id=7157,82,64,0:01:21,56,69.64%,67.07%,$0.00 
/documents/viewDocument.php?document_id=846,82,43,0:01:10,7,42.86%,21.95%,$0.00 
/documents/viewDocument.php?document_id=9478,82,73,0:01:30,36,80.56%,51.22%,$0.00 
/documents/viewDocument.php?document_id=9944,82,75,0:00:26,1,0.00%,14.63%,$0.00 
/news/2017/05/22/763,82,35,0:00:19,27,0.00%,26.83%,$0.00 
/news/2017/10/04/2901,82,34,0:00:47,15,0.00%,18.29%,$0.00 
/node/2943,82,27,0:01:02,2,0.00%,13.41%,$0.00 
/recreation/programs/10094,82,32,0:00:08,32,0.00%,35.37%,$0.00 
/recreation/programs/10155,82,32,0:00:33,18,0.00%,28.05%,$0.00 
/recreation/programs/10156,82,37,0:00:36,16,0.00%,30.49%,$0.00 
/search/node?keys=Adoptable dogs,82,28,0:00:15,0,0.00%,4.88%,$0.00 
/boards/park-commissioners/meetings,81,38,0:01:00,9,0.00%,34.57%,$0.00 
/cscy,81,66,0:01:58,48,66.67%,59.26%,$0.00 
/documents/viewDocument.php?document_id=316,81,43,0:01:17,23,13.04%,19.75%,$0.00 
/documents/viewDocument.php?document_id=7511,81,61,0:01:19,21,57.14%,35.80%,$0.00 
/documents/viewDocument.php?document_id=855,81,56,0:01:25,14,35.71%,28.40%,$0.00 
/documents/viewDocument.php?document_id=9557,81,70,0:05:13,67,85.07%,81.48%,$0.00 
/locations/bloomington-fire-station-5,81,37,0:00:31,25,0.00%,37.04%,$0.00 
/noise,81,61,0:00:42,24,25.00%,18.52%,$0.00 
/search/node?keys=Arrests,81,24,0:00:24,1,0.00%,14.81%,$0.00 
/search/node?keys=bids,81,36,0:00:09,0,0.00%,2.47%,$0.00 
/search/node?keys=directory,81,35,0:00:07,0,0.00%,3.70%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-l17tftvXLdPdxl83EWNN6rj7CkYby5XazlKiCt1F6r0&form_id=asm_animalsearchform&op=Search,80,1,0:00:05,0,0.00%,1.25%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-wJaorzSLAO3qW0ljZDiMn9xHNE3D23LhyIIMWnFVloU&form_id=asm_animalsearchform&op=Search,80,3,0:00:06,0,0.00%,2.50%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-1w1yRPAL5oV9jUDbn82bYwgtnr9ydrCpxa7EnIpoMOY&form_id=asm_animalsearchform&op=Search,80,5,0:00:03,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-AOBI_AMnuXhSj5M6jEAeNrHKGtgG_qO1FQPfppTZH3Y&form_id=asm_animalsearchform&op=Search,80,9,0:00:21,5,0.00%,5.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-bmz28fdDoj0MmJLfkX9IkTDGWVWjhUuW7EGlA2JoX3M&form_id=asm_animalsearchform&op=Search,80,9,0:00:03,1,0.00%,3.75%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-diXGbOBFa_sWuZ43YclYHyQlJARa05A_WO2v-MHKZwo&form_id=asm_animalsearchform&op=Search,80,6,0:00:07,1,0.00%,1.25%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-eABwTBrW-I2ebywM4JO6Cf7yeqPOiu1KxElbn8x4UXw&form_id=asm_animalsearchform&op=Search,80,4,0:00:03,1,0.00%,3.75%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-H_SEED7YXdME3vE5woujY56RI0FxIwe-a1_V0kDwAYQ&form_id=asm_animalsearchform&op=Search,80,4,0:00:28,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-HaNq0m4lbpbv3dtdLjtyA1dq_zLwc3CZ4X9B3mDsAAU&form_id=asm_animalsearchform&op=Search,80,5,0:00:21,0,0.00%,3.75%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ICYihrqm-zEayMbX3Fsj8mIeKz_XQYkOKJkXMSEFwRk&form_id=asm_animalsearchform&op=Search,80,9,0:00:05,0,0.00%,1.25%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-TPHL14EAgtjceaEZDzVN8spQdZ8qfQUpABFPxJEOUzU&form_id=asm_animalsearchform&op=Search,80,9,0:00:04,3,0.00%,6.25%,$0.00 
/animal-shelter/animals/55592,80,36,0:00:11,0,0.00%,7.50%,$0.00 
/animal-shelter/animals/56218,80,36,0:00:12,0,0.00%,3.75%,$0.00 
/animal-shelter/animals/56277,80,33,0:00:05,1,0.00%,5.00%,$0.00 
/animal-shelter/animals/56693,80,35,0:00:05,3,0.00%,8.75%,$0.00 
/animal-shelter/animals/56812,80,38,0:00:05,5,0.00%,12.50%,$0.00 
/animal-shelter/animals/56903,80,35,0:00:05,4,0.00%,8.75%,$0.00 
/animal-shelter/animals/56980,80,37,0:00:06,0,0.00%,1.25%,$0.00 
/animal-shelter/animals/57351,80,39,0:00:04,0,0.00%,0.00%,$0.00 
/animal-shelter/animals/57647,80,38,0:00:06,1,0.00%,6.25%,$0.00 
/animal-shelter/animals/57785,80,34,0:00:47,4,0.00%,7.50%,$0.00 
/animal-shelter/animals/58034,80,39,0:00:06,0,0.00%,2.50%,$0.00 
/animal-shelter/animals/58188,80,37,0:00:02,0,0.00%,1.25%,$0.00 
/animal-shelter/animals/58315,80,32,0:00:05,1,0.00%,6.25%,$0.00 
/documents/viewDocument.php?document_id=1537,80,4,0:00:24,0,0.00%,0.00%,$0.00 
/documents/viewDocument.php?document_id=1965,80,54,0:01:10,45,51.11%,52.50%,$0.00 
/documents/viewDocument.php?document_id=2255,80,54,0:00:31,22,68.18%,33.75%,$0.00 
/documents/viewDocument.php?document_id=717,80,63,0:02:20,32,62.50%,52.50%,$0.00 
/documents/viewDocument.php?document_id=856,80,56,0:02:25,27,48.15%,31.25%,$0.00 
/media/media/application/pdf/24922.pdf,80,33,0:00:13,26,0.00%,27.50%,$0.00 
/news/2017/08/18/2795,80,37,0:00:40,12,0.00%,26.25%,$0.00 
/news/2017/09/14/2860,80,34,0:00:28,11,0.00%,18.75%,$0.00 
/news/2017/11/15/2985,80,39,0:00:04,34,0.00%,45.00%,$0.00 
/planning/projects/winslow,80,32,0:00:19,5,0.00%,5.00%,$0.00 
/recreation/programs/10215,80,36,0:00:24,1,0.00%,8.75%,$0.00 
/recreation/programs/10240,80,35,0:00:19,9,0.00%,15.00%,$0.00 
/sections/viewSection.php?section_id=143,80,55,0:00:42,1,100.00%,10.00%,$0.00 
/alpha/sites/default/files/2017-05/bicyclemap.pdf,79,42,0:00:05,1,0.00%,13.92%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-4R_fH-SBwu04V9W5yJ9jejF0OpXvjKIdJidjt0SUOac&form_id=asm_animalsearchform&op=Search,79,11,0:00:09,1,0.00%,3.80%,$0.00 
/beadnews,79,60,0:00:56,34,20.59%,24.05%,$0.00 
/documents/viewDocument.php?document_id=2211,79,52,0:01:00,3,0.00%,20.25%,$0.00 
/documents/viewDocument.php?document_id=8448,79,74,0:01:08,16,75.00%,31.65%,$0.00 
/incident-reporting,79,62,0:02:41,3,33.33%,50.63%,$0.00 
/its,79,65,0:01:05,53,58.49%,49.37%,$0.00 
/sections/viewSection.php?section_id=458,79,48,0:00:32,3,0.00%,3.80%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-36on007kRuBvYDqU8_QSvBYctAAIgQOP6LvaXE6opFY&form_id=asm_animalsearchform&op=Search,78,7,0:00:06,4,0.00%,3.85%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-Eiyw2axXDnrOjUhf6LsWguuuQMwmJuHehyTqLcxh1nc&form_id=asm_animalsearchform&op=Search,78,8,0:00:07,1,0.00%,5.13%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-cCQr8MDem_bZGrO7rGW520oPwc5TCeudz9IxZrPz5b4&form_id=asm_animalsearchform&op=Search,78,12,0:00:05,0,0.00%,5.13%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-h2pwafiiFO51R8r96fJ9-SpXlLQjprBWXxBXLvVt6sY&form_id=asm_animalsearchform&op=Search,78,14,0:00:17,2,0.00%,6.41%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-JcszzZAlRPRDtKMG4e8n7eJKGBVAp8zFPEYMkeUW9CM&form_id=asm_animalsearchform&op=Search,78,15,0:00:05,1,0.00%,6.41%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-KuP0YTFN8ZFoyV39TN-UJAsdtaqj-UHsWOnvu7GmGOY&form_id=asm_animalsearchform&op=Search,78,4,0:00:07,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-lkClV671cgH3gvLyKZL7xS2giXB4Voh1Ol3VSJtSzkk&form_id=asm_animalsearchform&op=Search,78,17,0:00:08,2,0.00%,7.69%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-p4BP9clVIgm1ZSXsP2PfM4BUKjHAKyeOesvOYJNytIA&form_id=asm_animalsearchform&op=Search,78,16,0:00:06,9,0.00%,6.41%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-PyODNhy2vKqW6ZQYTvc8fxvAEvF8zOalHGvY48ciXhY&form_id=asm_animalsearchform&op=Search,78,16,0:00:12,1,0.00%,10.26%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-UvN7jqNOCJCr62udrME2GYp7RTGVVRomtARNu4DEZmo&form_id=asm_animalsearchform&op=Search,78,9,0:00:09,0,0.00%,5.13%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Wkq1KbjmApBuCVZXFISFDCpgUBmkBHqUTIFWvmDvWwc&form_id=asm_animalsearchform&op=Search,78,24,0:00:17,1,0.00%,7.69%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-WO91HOagELn3LLgQN7nFjGn0PUPkcHWFudnYZSq7RuY&form_id=asm_animalsearchform&op=Search,78,16,0:00:03,4,0.00%,7.69%,$0.00 
/animal-shelter/animals/55958,78,38,0:00:09,1,0.00%,2.56%,$0.00 
/animal-shelter/animals/56137,78,48,0:00:13,2,100.00%,20.51%,$0.00 
/animal-shelter/animals/56545,78,36,0:00:07,1,0.00%,7.69%,$0.00 
/animal-shelter/animals/56642,78,34,0:00:09,3,0.00%,7.69%,$0.00 
/animal-shelter/animals/56698,78,27,0:00:09,1,0.00%,2.56%,$0.00 
